0,1,2,3,4,5,6,7,8
BusStop_No,Bus_No,Predict_Arrive,Date,hour,min,sec,stop hour,stop min
5357,138-1,9분,2020-06-03,17,14,50,17,23
5358,138-1,12분,2020-06-03,17,14,52,17,26
5190,138-1,4분,2020-06-03,17,14,53,17,18
5192,138-1,6분,2020-06-03,17,14,55,17,20
5340,138-1,9분,2020-06-03,17,14,57,17,23
5155,138-1,9분,2020-06-03,17,14,58,17,23
5153,138-1,1분,2020-06-03,17,15,0,17,16
5292,138-1,2분,2020-06-03,17,15,2,17,17
5101,138-1,3분,2020-06-03,17,15,3,17,18
5102,138-1,4분,2020-06-03,17,15,5,17,19
5103,138-1,6분,2020-06-03,17,15,6,17,21
5104,138-1,7분,2020-06-03,17,15,8,17,22
5108,138-1,8분,2020-06-03,17,15,9,17,23
5110,138-1,9분,2020-06-03,17,15,11,17,24
15111,138-1,9분,2020-06-03,17,15,13,17,24
15117,138-1,11분,2020-06-03,17,15,14,17,26
15121,138-1,13분,2020-06-03,17,15,16,17,28
15283,138-1,13분,2020-06-03,17,15,18,17,28
15098,138-1,14분,2020-06-03,17,15,19,17,29
15081,138-1,15분,2020-06-03,17,15,21,17,30
15254,138-1,16분,2020-06-03,17,15,22,17,31
15073,138-1,4분,2020-06-03,17,15,24,17,19
15069,138-1,7분,2020-06-03,17,15,25,17,22
15085,138-1,10분,2020-06-03,17,15,27,17,25
15143,138-1,11분,2020-06-03,17,15,28,17,26
15072,138-1,5분,2020-06-03,17,15,30,17,20
15255,138-1,6분,2020-06-03,17,15,31,17,21
15082,138-1,7분,2020-06-03,17,15,33,17,22
15097,138-1,9분,2020-06-03,17,15,35,17,24
15284,138-1,10분,2020-06-03,17,15,36,17,25
15122,138-1,10분,2020-06-03,17,15,38,17,25
15118,138-1,2분,2020-06-03,17,15,39,17,17
15115,138-1,3분,2020-06-03,17,15,41,17,18
15113,138-1,5분,2020-06-03,17,15,43,17,20
5112,138-1,6분,2020-06-03,17,15,44,17,21
5146,138-1,7분,2020-06-03,17,15,46,17,22
5147,138-1,8분,2020-06-03,17,15,47,17,23
5148,138-1,8분,2020-06-03,17,15,49,17,23
5149,138-1,9분,2020-06-03,17,15,50,17,24
5150,138-1,10분,2020-06-03,17,15,52,17,25
5152,138-1,11분,2020-06-03,17,15,54,17,26
5154,138-1,12분,2020-06-03,17,15,55,17,27
5158,138-1,14분,2020-06-03,17,15,57,17,29
5193,138-1,16분,2020-06-03,17,15,59,17,31
5321,138-1,19분,2020-06-03,17,16,0,17,35
5277,138-1,21분,2020-06-03,17,16,2,17,37
5253,138-1,22분,2020-06-03,17,16,4,17,38
5257,138-1,23분,2020-06-03,17,16,5,17,39
5259,138-1,24분,2020-06-03,17,16,7,17,40
7034,138-1,27분,2020-06-03,17,16,8,17,43
7035,138-1,2분,2020-06-03,17,16,12,17,18
7067,138-1,3분,2020-06-03,17,16,13,17,19
7043,138-1,4분,2020-06-03,17,16,15,17,20
5356,138-1,6분,2020-06-03,17,16,16,17,22
5357,138-1,7분,2020-06-03,17,16,18,17,23
5358,138-1,10분,2020-06-03,17,16,19,17,26
5190,138-1,4분,2020-06-03,17,16,21,17,20
5192,138-1,6분,2020-06-03,17,16,22,17,22
5340,138-1,9분,2020-06-03,17,16,24,17,25
5155,138-1,9분,2020-06-03,17,16,25,17,25
5153,138-1,1분,2020-06-03,17,16,27,17,17
5292,138-1,2분,2020-06-03,17,16,28,17,18
5101,138-1,3분,2020-06-03,17,16,30,17,19
5102,138-1,4분,2020-06-03,17,16,32,17,20
5103,138-1,6분,2020-06-03,17,16,33,17,22
5104,138-1,7분,2020-06-03,17,16,35,17,23
5108,138-1,8분,2020-06-03,17,16,36,17,24
5110,138-1,9분,2020-06-03,17,16,38,17,25
15111,138-1,9분,2020-06-03,17,16,40,17,25
15117,138-1,11분,2020-06-03,17,16,41,17,27
15121,138-1,13분,2020-06-03,17,16,43,17,29
15283,138-1,13분,2020-06-03,17,16,44,17,29
15098,138-1,14분,2020-06-03,17,16,46,17,30
15081,138-1,15분,2020-06-03,17,16,48,17,31
15254,138-1,16분,2020-06-03,17,16,49,17,32
15069,138-1,3분,2020-06-03,17,16,52,17,19
15085,138-1,5분,2020-06-03,17,16,54,17,21
15143,138-1,7분,2020-06-03,17,16,55,17,23
15072,138-1,3분,2020-06-03,17,16,57,17,19
15255,138-1,4분,2020-06-03,17,16,59,17,20
15082,138-1,5분,2020-06-03,17,17,0,17,22
15097,138-1,7분,2020-06-03,17,17,2,17,24
15284,138-1,8분,2020-06-03,17,17,3,17,25
15122,138-1,8분,2020-06-03,17,17,5,17,25
15115,138-1,1분,2020-06-03,17,17,8,17,18
15113,138-1,2분,2020-06-03,17,17,10,17,19
5112,138-1,3분,2020-06-03,17,17,11,17,20
5146,138-1,5분,2020-06-03,17,17,13,17,22
5147,138-1,5분,2020-06-03,17,17,15,17,22
5148,138-1,6분,2020-06-03,17,17,16,17,23
5149,138-1,7분,2020-06-03,17,17,18,17,24
5150,138-1,7분,2020-06-03,17,17,19,17,24
5152,138-1,9분,2020-06-03,17,17,21,17,26
5154,138-1,10분,2020-06-03,17,17,22,17,27
5158,138-1,11분,2020-06-03,17,17,24,17,28
5193,138-1,14분,2020-06-03,17,17,26,17,31
5321,138-1,16분,2020-06-03,17,17,27,17,33
5277,138-1,18분,2020-06-03,17,17,29,17,35
5253,138-1,20분,2020-06-03,17,17,30,17,37
5257,138-1,21분,2020-06-03,17,17,32,17,38
5259,138-1,22분,2020-06-03,17,17,34,17,39
7034,138-1,24분,2020-06-03,17,17,35,17,41
7168,138-1,25분,2020-06-03,17,17,37,17,42
7035,138-1,1분,2020-06-03,17,17,38,17,18
7067,138-1,2분,2020-06-03,17,17,40,17,19
7043,138-1,3분,2020-06-03,17,17,41,17,20
5356,138-1,5분,2020-06-03,17,17,43,17,22
5357,138-1,6분,2020-06-03,17,17,44,17,23
5358,138-1,9분,2020-06-03,17,17,46,17,26
5190,138-1,1분,2020-06-03,17,17,47,17,18
5192,138-1,3분,2020-06-03,17,17,49,17,20
5340,138-1,5분,2020-06-03,17,17,50,17,22
5155,138-1,6분,2020-06-03,17,17,52,17,23
5153,138-1,1분,2020-06-03,17,17,54,17,18
5292,138-1,2분,2020-06-03,17,17,55,17,19
5101,138-1,3분,2020-06-03,17,17,57,17,20
5102,138-1,4분,2020-06-03,17,17,58,17,21
5103,138-1,6분,2020-06-03,17,18,0,17,24
5104,138-1,7분,2020-06-03,17,18,2,17,25
5108,138-1,8분,2020-06-03,17,18,3,17,26
5110,138-1,9분,2020-06-03,17,18,5,17,27
15111,138-1,9분,2020-06-03,17,18,6,17,27
15117,138-1,11분,2020-06-03,17,18,8,17,29
15121,138-1,13분,2020-06-03,17,18,10,17,31
15283,138-1,13분,2020-06-03,17,18,11,17,31
15098,138-1,14분,2020-06-03,17,18,13,17,32
15081,138-1,15분,2020-06-03,17,18,14,17,33
15254,138-1,16분,2020-06-03,17,18,16,17,34
15073,138-1,20분,2020-06-03,17,18,17,17,38
15069,138-1,3분,2020-06-03,17,18,19,17,21
15085,138-1,5분,2020-06-03,17,18,20,17,23
15143,138-1,7분,2020-06-03,17,18,22,17,25
15072,138-1,2분,2020-06-03,17,18,24,17,20
15255,138-1,3분,2020-06-03,17,18,25,17,21
15082,138-1,4분,2020-06-03,17,18,27,17,22
15097,138-1,6분,2020-06-03,17,18,28,17,24
15284,138-1,7분,2020-06-03,17,18,30,17,25
15122,138-1,7분,2020-06-03,17,18,32,17,25
15118,138-1,10분,2020-06-03,17,18,33,17,28
15113,138-1,1분,2020-06-03,17,18,37,17,19
5112,138-1,2분,2020-06-03,17,18,38,17,20
5146,138-1,3분,2020-06-03,17,18,40,17,21
5147,138-1,4분,2020-06-03,17,18,41,17,22
5148,138-1,5분,2020-06-03,17,18,43,17,23
5149,138-1,6분,2020-06-03,17,18,44,17,24
5150,138-1,6분,2020-06-03,17,18,46,17,24
5152,138-1,8분,2020-06-03,17,18,48,17,26
5154,138-1,9분,2020-06-03,17,18,49,17,27
5158,138-1,11분,2020-06-03,17,18,51,17,29
5193,138-1,13분,2020-06-03,17,18,52,17,31
5321,138-1,16분,2020-06-03,17,18,54,17,34
5277,138-1,18분,2020-06-03,17,18,56,17,36
5253,138-1,18분,2020-06-03,17,18,57,17,36
5257,138-1,19분,2020-06-03,17,18,59,17,37
5259,138-1,20분,2020-06-03,17,19,0,17,39
7034,138-1,23분,2020-06-03,17,19,2,17,42
7168,138-1,24분,2020-06-03,17,19,3,17,43
7035,138-1,25분,2020-06-03,17,19,5,17,44
7067,138-1,1분,2020-06-03,17,19,7,17,20
7043,138-1,1분,2020-06-03,17,19,8,17,20
5356,138-1,4분,2020-06-03,17,19,10,17,23
5357,138-1,5분,2020-06-03,17,19,11,17,24
5358,138-1,8분,2020-06-03,17,19,13,17,27
5190,138-1,14분,2020-06-03,17,19,14,17,33
5192,138-1,1분,2020-06-03,17,19,16,17,20
5340,138-1,3분,2020-06-03,17,19,17,17,22
5155,138-1,4분,2020-06-03,17,19,19,17,23
5153,138-1,1분,2020-06-03,17,19,21,17,20
5292,138-1,2분,2020-06-03,17,19,22,17,21
5101,138-1,3분,2020-06-03,17,19,24,17,22
5102,138-1,4분,2020-06-03,17,19,25,17,23
5103,138-1,6분,2020-06-03,17,19,27,17,25
5104,138-1,7분,2020-06-03,17,19,29,17,26
5108,138-1,8분,2020-06-03,17,19,30,17,27
5110,138-1,9분,2020-06-03,17,19,32,17,28
15111,138-1,9분,2020-06-03,17,19,34,17,28
15117,138-1,11분,2020-06-03,17,19,35,17,30
15121,138-1,13분,2020-06-03,17,19,37,17,32
15283,138-1,13분,2020-06-03,17,19,39,17,32
15098,138-1,14분,2020-06-03,17,19,40,17,33
15081,138-1,15분,2020-06-03,17,19,42,17,34
15254,138-1,16분,2020-06-03,17,19,43,17,35
15073,138-1,20분,2020-06-03,17,19,45,17,39
15069,138-1,1분,2020-06-03,17,19,47,17,20
15085,138-1,3분,2020-06-03,17,19,48,17,22
15143,138-1,4분,2020-06-03,17,19,50,17,23
15072,138-1,2분,2020-06-03,17,19,51,17,21
15255,138-1,3분,2020-06-03,17,19,53,17,22
15082,138-1,4분,2020-06-03,17,19,55,17,23
15097,138-1,5분,2020-06-03,17,19,56,17,24
15284,138-1,6분,2020-06-03,17,19,58,17,25
15122,138-1,7분,2020-06-03,17,20,0,17,27
15118,138-1,9분,2020-06-03,17,20,1,17,29
15115,138-1,11분,2020-06-03,17,20,3,17,31
5112,138-1,1분,2020-06-03,17,20,6,17,21
5146,138-1,2분,2020-06-03,17,20,8,17,22
5147,138-1,3분,2020-06-03,17,20,9,17,23
5148,138-1,3분,2020-06-03,17,20,11,17,23
5149,138-1,4분,2020-06-03,17,20,12,17,24
5150,138-1,5분,2020-06-03,17,20,14,17,25
5152,138-1,6분,2020-06-03,17,20,15,17,26
5154,138-1,7분,2020-06-03,17,20,17,17,27
5158,138-1,9분,2020-06-03,17,20,18,17,29
5193,138-1,11분,2020-06-03,17,20,20,17,31
5321,138-1,14분,2020-06-03,17,20,22,17,34
5277,138-1,16분,2020-06-03,17,20,23,17,36
5253,138-1,17분,2020-06-03,17,20,25,17,37
5257,138-1,5분,2020-06-03,17,20,26,17,25
5259,138-1,6분,2020-06-03,17,20,28,17,26
7034,138-1,8분,2020-06-03,17,20,29,17,28
7168,138-1,9분,2020-06-03,17,20,31,17,29
7035,138-1,10분,2020-06-03,17,20,32,17,30
7067,138-1,15분,2020-06-03,17,20,34,17,35
5356,138-1,2분,2020-06-03,17,20,37,17,22
5357,138-1,3분,2020-06-03,17,20,38,17,23
5358,138-1,6분,2020-06-03,17,20,40,17,26
5190,138-1,13분,2020-06-03,17,20,41,17,33
5192,138-1,14분,2020-06-03,17,20,43,17,34
5340,138-1,2분,2020-06-03,17,20,45,17,22
5155,138-1,3분,2020-06-03,17,20,46,17,23
5153,138-1,5분,2020-06-03,17,20,48,17,25
5292,138-1,6분,2020-06-03,17,20,49,17,26
5101,138-1,7분,2020-06-03,17,20,51,17,27
5102,138-1,7분,2020-06-03,17,20,53,17,27
5103,138-1,9분,2020-06-03,17,20,54,17,29
5104,138-1,10분,2020-06-03,17,20,56,17,30
5108,138-1,11분,2020-06-03,17,20,57,17,31
5110,138-1,12분,2020-06-03,17,20,59,17,32
15111,138-1,13분,2020-06-03,17,21,0,17,34
15117,138-1,14분,2020-06-03,17,21,2,17,35
15121,138-1,16분,2020-06-03,17,21,4,17,37
15283,138-1,17분,2020-06-03,17,21,5,17,38
15098,138-1,18분,2020-06-03,17,21,7,17,39
15081,138-1,19분,2020-06-03,17,21,9,17,40
15254,138-1,19분,2020-06-03,17,21,10,17,40
15073,138-1,24분,2020-06-03,17,21,12,17,45
15069,138-1,27분,2020-06-03,17,21,13,17,48
15085,138-1,2분,2020-06-03,17,21,15,17,23
15143,138-1,3분,2020-06-03,17,21,17,17,24
15255,138-1,2분,2020-06-03,17,21,20,17,23
15082,138-1,2분,2020-06-03,17,21,22,17,23
15097,138-1,4분,2020-06-03,17,21,23,17,25
15284,138-1,5분,2020-06-03,17,21,25,17,26
15122,138-1,6분,2020-06-03,17,21,27,17,27
15118,138-1,8분,2020-06-03,17,21,29,17,29
15115,138-1,10분,2020-06-03,17,21,30,17,31
15113,138-1,11분,2020-06-03,17,21,32,17,32
5112,138-1,12분,2020-06-03,17,21,34,17,33
5147,138-1,1분,2020-06-03,17,21,37,17,22
5148,138-1,1분,2020-06-03,17,21,39,17,22
5149,138-1,2분,2020-06-03,17,21,40,17,23
5150,138-1,3분,2020-06-03,17,21,42,17,24
5152,138-1,4분,2020-06-03,17,21,44,17,25
5154,138-1,5분,2020-06-03,17,21,45,17,26
5158,138-1,7분,2020-06-03,17,21,47,17,28
5193,138-1,9분,2020-06-03,17,21,49,17,30
5321,138-1,12분,2020-06-03,17,21,51,17,33
5277,138-1,1분,2020-06-03,17,21,52,17,22
5253,138-1,3분,2020-06-03,17,21,54,17,24
5257,138-1,4분,2020-06-03,17,21,56,17,25
5259,138-1,5분,2020-06-03,17,21,58,17,26
7034,138-1,7분,2020-06-03,17,21,59,17,28
7168,138-1,8분,2020-06-03,17,22,1,17,30
7035,138-1,10분,2020-06-03,17,22,2,17,32
7067,138-1,14분,2020-06-03,17,22,4,17,36
7043,138-1,14분,2020-06-03,17,22,5,17,36
5356,138-1,2분,2020-06-03,17,22,7,17,24
5357,138-1,3분,2020-06-03,17,22,9,17,25
5358,138-1,6분,2020-06-03,17,22,10,17,28
5190,138-1,12분,2020-06-03,17,22,12,17,34
5192,138-1,14분,2020-06-03,17,22,13,17,36
5340,138-1,17분,2020-06-03,17,22,15,17,39
5153,138-1,2분,2020-06-03,17,22,18,17,24
5292,138-1,3분,2020-06-03,17,22,20,17,25
5101,138-1,4분,2020-06-03,17,22,22,17,26
5102,138-1,5분,2020-06-03,17,22,23,17,27
5103,138-1,7분,2020-06-03,17,22,25,17,29
5104,138-1,7분,2020-06-03,17,22,27,17,29
5108,138-1,8분,2020-06-03,17,22,28,17,30
5110,138-1,10분,2020-06-03,17,22,30,17,32
15111,138-1,10분,2020-06-03,17,22,32,17,32
15117,138-1,12분,2020-06-03,17,22,34,17,34
15121,138-1,14분,2020-06-03,17,22,35,17,36
15283,138-1,14분,2020-06-03,17,22,37,17,36
15098,138-1,15분,2020-06-03,17,22,39,17,37
15081,138-1,16분,2020-06-03,17,22,40,17,38
15254,138-1,17분,2020-06-03,17,22,42,17,39
15073,138-1,21분,2020-06-03,17,22,44,17,43
15069,138-1,25분,2020-06-03,17,22,45,17,47
15085,138-1,1분,2020-06-03,17,22,47,17,23
15143,138-1,3분,2020-06-03,17,22,49,17,25
15072,138-1,17분,2020-06-03,17,22,50,17,39
15255,138-1,1분,2020-06-03,17,22,52,17,23
15082,138-1,2분,2020-06-03,17,22,53,17,24
15097,138-1,3분,2020-06-03,17,22,55,17,25
15284,138-1,4분,2020-06-03,17,22,57,17,26
15122,138-1,5분,2020-06-03,17,22,58,17,27
15118,138-1,7분,2020-06-03,17,23,0,17,30
15115,138-1,9분,2020-06-03,17,23,1,17,32
15113,138-1,10분,2020-06-03,17,23,3,17,33
5112,138-1,11분,2020-06-03,17,23,5,17,34
5146,138-1,12분,2020-06-03,17,23,6,17,35
5148,138-1,1분,2020-06-03,17,23,9,17,24
5149,138-1,2분,2020-06-03,17,23,11,17,25
5150,138-1,2분,2020-06-03,17,23,12,17,25
5152,138-1,4분,2020-06-03,17,23,14,17,27
5154,138-1,5분,2020-06-03,17,23,15,17,28
5158,138-1,7분,2020-06-03,17,23,17,17,30
5193,138-1,9분,2020-06-03,17,23,19,17,32
5321,138-1,12분,2020-06-03,17,23,20,17,35
5277,138-1,1분,2020-06-03,17,23,22,17,24
5253,138-1,2분,2020-06-03,17,23,23,17,25
5257,138-1,4분,2020-06-03,17,23,25,17,27
5259,138-1,5분,2020-06-03,17,23,26,17,28
7034,138-1,7분,2020-06-03,17,23,28,17,30
7168,138-1,8분,2020-06-03,17,23,29,17,31
7035,138-1,9분,2020-06-03,17,23,31,17,32
7067,138-1,12분,2020-06-03,17,23,32,17,35
7043,138-1,12분,2020-06-03,17,23,34,17,35
5357,138-1,1분,2020-06-03,17,23,37,17,24
5358,138-1,4분,2020-06-03,17,23,39,17,27
5190,138-1,11분,2020-06-03,17,23,40,17,34
5192,138-1,12분,2020-06-03,17,23,42,17,35
5340,138-1,15분,2020-06-03,17,23,43,17,38
5155,138-1,16분,2020-06-03,17,23,45,17,39
5153,138-1,1분,2020-06-03,17,23,46,17,24
5292,138-1,2분,2020-06-03,17,23,48,17,25
5101,138-1,3분,2020-06-03,17,23,50,17,26
5102,138-1,4분,2020-06-03,17,23,51,17,27
5103,138-1,6분,2020-06-03,17,23,53,17,29
5104,138-1,7분,2020-06-03,17,23,54,17,30
5108,138-1,8분,2020-06-03,17,23,56,17,31
5110,138-1,9분,2020-06-03,17,23,57,17,32
15111,138-1,9분,2020-06-03,17,23,59,17,32
15117,138-1,11분,2020-06-03,17,24,1,17,35
15121,138-1,13분,2020-06-03,17,24,2,17,37
15283,138-1,13분,2020-06-03,17,24,4,17,37
15098,138-1,14분,2020-06-03,17,24,5,17,38
15081,138-1,15분,2020-06-03,17,24,7,17,39
15254,138-1,16분,2020-06-03,17,24,9,17,40
15073,138-1,20분,2020-06-03,17,24,10,17,44
15069,138-1,24분,2020-06-03,17,24,12,17,48
15143,138-1,1분,2020-06-03,17,24,15,17,25
15072,138-1,14분,2020-06-03,17,24,17,17,38
15255,138-1,16분,2020-06-03,17,24,18,17,40
15097,138-1,2분,2020-06-03,17,24,22,17,26
15284,138-1,3분,2020-06-03,17,24,23,17,27
15122,138-1,4분,2020-06-03,17,24,25,17,28
15118,138-1,6분,2020-06-03,17,24,27,17,30
15115,138-1,8분,2020-06-03,17,24,28,17,32
15113,138-1,9분,2020-06-03,17,24,30,17,33
5112,138-1,10분,2020-06-03,17,24,31,17,34
5146,138-1,11분,2020-06-03,17,24,33,17,35
5149,138-1,1분,2020-06-03,17,24,38,17,25
5150,138-1,2분,2020-06-03,17,24,39,17,26
5152,138-1,4분,2020-06-03,17,24,41,17,28
5154,138-1,5분,2020-06-03,17,24,42,17,29
5158,138-1,6분,2020-06-03,17,24,44,17,30
5193,138-1,8분,2020-06-03,17,24,45,17,32
5321,138-1,11분,2020-06-03,17,24,47,17,35
5277,138-1,1분,2020-06-03,17,24,49,17,25
5253,138-1,2분,2020-06-03,17,24,50,17,26
5257,138-1,4분,2020-06-03,17,24,52,17,28
5259,138-1,5분,2020-06-03,17,24,54,17,29
7034,138-1,7분,2020-06-03,17,24,55,17,31
7168,138-1,8분,2020-06-03,17,24,57,17,32
7035,138-1,9분,2020-06-03,17,24,58,17,33
7067,138-1,12분,2020-06-03,17,25,0,17,37
7043,138-1,12분,2020-06-03,17,25,1,17,37
5356,138-1,15분,2020-06-03,17,25,3,17,40
5357,138-1,1분,2020-06-03,17,25,4,17,26
5358,138-1,3분,2020-06-03,17,25,6,17,28
5190,138-1,10분,2020-06-03,17,25,7,17,35
5192,138-1,12분,2020-06-03,17,25,9,17,37
5340,138-1,14분,2020-06-03,17,25,10,17,39
5155,138-1,15분,2020-06-03,17,25,12,17,40
5292,138-1,1분,2020-06-03,17,25,15,17,26
5101,138-1,2분,2020-06-03,17,25,17,17,27
5102,138-1,2분,2020-06-03,17,25,18,17,27
5103,138-1,4분,2020-06-03,17,25,20,17,29
5104,138-1,5분,2020-06-03,17,25,22,17,30
5108,138-1,6분,2020-06-03,17,25,23,17,31
5110,138-1,7분,2020-06-03,17,25,25,17,32
15111,138-1,8분,2020-06-03,17,25,26,17,33
15117,138-1,9분,2020-06-03,17,25,28,17,34
15121,138-1,11분,2020-06-03,17,25,30,17,36
15283,138-1,11분,2020-06-03,17,25,31,17,36
15098,138-1,12분,2020-06-03,17,25,33,17,37
15081,138-1,13분,2020-06-03,17,25,35,17,38
15254,138-1,14분,2020-06-03,17,25,36,17,39
15073,138-1,18분,2020-06-03,17,25,38,17,43
15069,138-1,22분,2020-06-03,17,25,39,17,47
15085,138-1,24분,2020-06-03,17,25,41,17,49
15072,138-1,14분,2020-06-03,17,25,44,17,39
15255,138-1,15분,2020-06-03,17,25,46,17,40
15082,138-1,16분,2020-06-03,17,25,48,17,41
15097,138-1,1분,2020-06-03,17,25,50,17,26
15284,138-1,2분,2020-06-03,17,25,51,17,27
15122,138-1,3분,2020-06-03,17,25,53,17,28
15118,138-1,5분,2020-06-03,17,25,54,17,30
15115,138-1,7분,2020-06-03,17,25,56,17,32
15113,138-1,8분,2020-06-03,17,25,58,17,33
5112,138-1,9분,2020-06-03,17,25,59,17,34
5146,138-1,10분,2020-06-03,17,26,1,17,36
5147,138-1,11분,2020-06-03,17,26,2,17,37
5148,138-1,11분,2020-06-03,17,26,4,17,37
5150,138-1,1분,2020-06-03,17,26,7,17,27
5152,138-1,2분,2020-06-03,17,26,8,17,28
5154,138-1,4분,2020-06-03,17,26,10,17,30
5158,138-1,5분,2020-06-03,17,26,11,17,31
5193,138-1,7분,2020-06-03,17,26,13,17,33
5321,138-1,10분,2020-06-03,17,26,14,17,36
5277,138-1,1분,2020-06-03,17,26,16,17,27
5253,138-1,2분,2020-06-03,17,26,18,17,28
5257,138-1,4분,2020-06-03,17,26,19,17,30
5259,138-1,5분,2020-06-03,17,26,21,17,31
7034,138-1,7분,2020-06-03,17,26,22,17,33
7168,138-1,8분,2020-06-03,17,26,24,17,34
7035,138-1,9분,2020-06-03,17,26,25,17,35
7067,138-1,12분,2020-06-03,17,26,27,17,38
7043,138-1,12분,2020-06-03,17,26,28,17,38
5356,138-1,15분,2020-06-03,17,26,30,17,41
5357,138-1,16분,2020-06-03,17,26,31,17,42
5358,138-1,2분,2020-06-03,17,26,33,17,28
5190,138-1,9분,2020-06-03,17,26,34,17,35
5192,138-1,10분,2020-06-03,17,26,36,17,36
5340,138-1,13분,2020-06-03,17,26,37,17,39
5155,138-1,14분,2020-06-03,17,26,39,17,40
5153,138-1,16분,2020-06-03,17,26,40,17,42
5101,138-1,1분,2020-06-03,17,26,44,17,27
5102,138-1,2분,2020-06-03,17,26,45,17,28
5103,138-1,4분,2020-06-03,17,26,47,17,30
5104,138-1,4분,2020-06-03,17,26,48,17,30
5108,138-1,5분,2020-06-03,17,26,50,17,31
5110,138-1,7분,2020-06-03,17,26,51,17,33
15111,138-1,7분,2020-06-03,17,26,53,17,33
15117,138-1,9분,2020-06-03,17,26,55,17,35
15121,138-1,11분,2020-06-03,17,26,56,17,37
15283,138-1,11분,2020-06-03,17,26,58,17,37
15098,138-1,12분,2020-06-03,17,27,0,17,39
15081,138-1,13분,2020-06-03,17,27,1,17,40
15254,138-1,14분,2020-06-03,17,27,3,17,41
15073,138-1,18분,2020-06-03,17,27,4,17,45
15069,138-1,22분,2020-06-03,17,27,6,17,49
15085,138-1,24분,2020-06-03,17,27,8,17,51
15143,138-1,25분,2020-06-03,17,27,9,17,52
15072,138-1,12분,2020-06-03,17,27,11,17,39
15255,138-1,13분,2020-06-03,17,27,12,17,40
15082,138-1,14분,2020-06-03,17,27,14,17,41
15097,138-1,16분,2020-06-03,17,27,15,17,43
15122,138-1,1분,2020-06-03,17,27,19,17,28
15118,138-1,3분,2020-06-03,17,27,21,17,30
15115,138-1,5분,2020-06-03,17,27,22,17,32
15113,138-1,6분,2020-06-03,17,27,24,17,33
5112,138-1,7분,2020-06-03,17,27,25,17,34
5146,138-1,8분,2020-06-03,17,27,27,17,35
5147,138-1,9분,2020-06-03,17,27,29,17,36
5148,138-1,10분,2020-06-03,17,27,30,17,37
5149,138-1,11분,2020-06-03,17,27,32,17,38
5150,138-1,11분,2020-06-03,17,27,33,17,38
5152,138-1,1분,2020-06-03,17,27,35,17,28
5154,138-1,2분,2020-06-03,17,27,37,17,29
5158,138-1,4분,2020-06-03,17,27,38,17,31
5193,138-1,6분,2020-06-03,17,27,40,17,33
5321,138-1,9분,2020-06-03,17,27,42,17,36
5277,138-1,1분,2020-06-03,17,27,43,17,28
5253,138-1,2분,2020-06-03,17,27,45,17,29
5257,138-1,4분,2020-06-03,17,27,47,17,31
5259,138-1,5분,2020-06-03,17,27,49,17,32
7034,138-1,7분,2020-06-03,17,27,50,17,34
7168,138-1,8분,2020-06-03,17,27,52,17,35
7035,138-1,9분,2020-06-03,17,27,53,17,36
7067,138-1,10분,2020-06-03,17,27,55,17,37
7043,138-1,10분,2020-06-03,17,27,57,17,37
5356,138-1,12분,2020-06-03,17,27,58,17,39
5357,138-1,13분,2020-06-03,17,28,0,17,41
5358,138-1,16분,2020-06-03,17,28,1,17,44
5190,138-1,5분,2020-06-03,17,28,3,17,33
5192,138-1,7분,2020-06-03,17,28,4,17,35
5340,138-1,9분,2020-06-03,17,28,6,17,37
5155,138-1,10분,2020-06-03,17,28,8,17,38
5153,138-1,12분,2020-06-03,17,28,9,17,40
5292,138-1,13분,2020-06-03,17,28,11,17,41
5101,138-1,14분,2020-06-03,17,28,12,17,42
5103,138-1,2분,2020-06-03,17,28,15,17,30
5104,138-1,3분,2020-06-03,17,28,17,17,31
5108,138-1,4분,2020-06-03,17,28,19,17,32
5110,138-1,5분,2020-06-03,17,28,20,17,33
15111,138-1,6분,2020-06-03,17,28,22,17,34
15117,138-1,7분,2020-06-03,17,28,23,17,35
15121,138-1,9분,2020-06-03,17,28,25,17,37
15283,138-1,9분,2020-06-03,17,28,27,17,37
15098,138-1,10분,2020-06-03,17,28,28,17,38
15081,138-1,11분,2020-06-03,17,28,30,17,39
15254,138-1,12분,2020-06-03,17,28,32,17,40
15073,138-1,16분,2020-06-03,17,28,33,17,44
15069,138-1,19분,2020-06-03,17,28,35,17,47
15085,138-1,22분,2020-06-03,17,28,36,17,50
15143,138-1,23분,2020-06-03,17,28,38,17,51
15072,138-1,12분,2020-06-03,17,28,40,17,40
15255,138-1,13분,2020-06-03,17,28,41,17,41
15082,138-1,14분,2020-06-03,17,28,43,17,42
15097,138-1,16분,2020-06-03,17,28,45,17,44
15284,138-1,17분,2020-06-03,17,28,46,17,45
15118,138-1,2분,2020-06-03,17,28,49,17,30
15115,138-1,4분,2020-06-03,17,28,51,17,32
15113,138-1,5분,2020-06-03,17,28,53,17,33
5112,138-1,6분,2020-06-03,17,28,54,17,34
5146,138-1,7분,2020-06-03,17,28,56,17,35
5147,138-1,8분,2020-06-03,17,28,58,17,36
5148,138-1,9분,2020-06-03,17,28,59,17,37
5149,138-1,10분,2020-06-03,17,29,1,17,39
